index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
0,https://www.aljazeera.com/news/2025/10/15/indonesias-mount-lewotobi-laki-laki-erupts-sends-volcanic-ash-10km-high,0,www.aljazeera.com,"Indonesia’s Mount Lewotobi Laki-Laki erupts, sends volcanic ash 10km high",Authorities warn locals and tourists to stay at least 6km away from the site of the volcano.,https://www.aljazeera.com/wp-content/uploads/2025/10/AFP__20250617__62NQ9XK__v3__HighRes__TopshotIndonesiaVolcano-1760500714.jpg?resize=1920%2C1440,2025-10-15T05:28:45Z,,"Authorities in Indonesia have raised the volcano emergency alert to its highest level after Mount Lewotobi Laki-Laki erupted, spewing volcanic ash an estimated 10km (6.2 miles) into the sky.
There w… [+1899 chars]",,en,'Indonesia'
1,https://www.breitbart.com/europe/2025/10/15/vatican-grants-muslim-plea-for-dedicated-prayer-room/,0,www.breitbart.com,Report: Vatican Grants Muslim Plea for Dedicated Prayer Room,"A dedicated prayer room for Muslims has reportedly been opened inside the 500-year-old Vatican Apostolic Library in Rome after a plea for the separate, carpeted space was made by visiting Islamic scholars.
The post Report: Vatican Grants Muslim Plea for Dedic…",https://media.breitbart.com/media/2025/10/muslim-prayers-640x335.jpg,2025-10-15T12:36:59Z,,"A dedicated prayer room for Muslims has reportedly been opened inside the 500-year-old Vatican Apostolic Library in Rome after a plea for the separate, carpeted space was made by visiting Islamic sch… [+1916 chars]",,en,'Vatican'
2,http://deadline.com/2025/10/doc-stories-2025-lineup-1236586965/,0,deadline.com,"Doc Stories Announces 2025 Festival Lineup: Oscar Contenders ‘Cover-Up,’ ‘My Mom Jayne,’ ‘The Eyes Of Ghana’ & More","Many of the year’s top Oscar-contending documentaries are set for exhibition at the 11th annual Doc Stories, the prestigious four-day cinematic event in San Francisco put on by SFFILM. Doc Stories, running from November 6-9, announced its lineup today, select…",https://deadline.com/wp-content/uploads/2025/10/Doc-Stories-split.png?w=1024,2025-10-15T17:00:00Z,,"Many of the year’s top Oscar-contending documentaries are set for exhibition at the 11th annual Doc Stories, the prestigious four-day cinematic event in San Francisco put on by SFFILM.
Doc Stories, … [+12069 chars]",,en,'Ghana'
3,https://www.tmz.com/2025/10/15/white-sox-praise-pope-leo-for-cubs-quip/,0,www.tmz.com,Chicago White Sox Praise Pope Leo XIV For Cubs 'Lost' Quip,The Chicago White Sox just heaped praise on Pope Leo XIV ... after he blessed their timeline with some Cubs shade!! The head of the Catholic Church threw a quick quip at the North Siders on Wednesday while at the Vatican ... when he responded to a…,https://imagez.tmz.com/image/47/16by9/2025/10/15/47cb3422e9a542458eeb1db205a63594_xl.jpg,2025-10-15T19:54:28Z,,"The Chicago White Sox just heaped praise on Pope Leo XIV ... after he blessed their timeline with some Cubs shade!!
The head of the Catholic Church threw a quick quip at the North Siders on Wednesda… [+750 chars]",,en,'Vatican'
4,https://www.bbc.co.uk/programmes/p0m8sz1n,0,www.bbc.co.uk,Fighting on two fronts,"More than a third of Ukraine’s scientific institutions have been damaged or destroyed by Russian bombing. Many scientists have either fled the country or are internally displaced, and that Ukraine’s National Academy of Sciences is trying to operate on half it…",https://ichef.bbci.co.uk/images/ic/1200x675/p0kxnkh5.jpg,2025-10-16T00:30:00Z,,"More than a third of Ukraines scientific institutions have been damaged or destroyed by Russian bombing. Many scientists have either fled the country or are internally displaced, and that Ukraines Na… [+634 chars]",,en,'Ukraine'
5,https://www.bbc.com/news/articles/cz6nw7819zlo?xtor=AL-72-%5Bpartner%5D-%5Byahoo.north.america%5D-%5Bheadline%5D-%5Bnews%5D-%5Bbizdev%5D-%5Bisapi%5D,0,www.bbc.com,Sir David Attenborough ship visits Plymouth,The RRS Sir David Attenborough docked in Plymouth to restock supplies before heading to Antarctica.,https://s.yimg.com/ny/api/res/1.2/TnV7SBgiGfOXpO2sCxI8eA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU7Y2Y9d2VicA--/https://media.zenfs.com/en/bbc_us_articles_995/a090da42fade4509faca9ec67be56a9b,2025-10-16T05:04:12Z,,"A ship named after legendary broadcaster and writer Sir David Attenborough has stopped in Plymouth to take on supplies before heading to Antarctica.
The Royal Navy said RRS Sir David Attenborough, w… [+3244 chars]",,en,'Plymouth'
6,https://www.holidaypirates.com/cruises/luxury-15-night-antarctica-cruise,0,www.holidaypirates.com,Luxury 15-night Antarctica cruise with suite & butler ,"Pirates, check out this once-in-a-lifetime Antarctica cruise we've found departing next year.You'll depart from the south of Chile on a luxury cruise ship for 15 nights, starting from £9,889. Yes, this price is big, but we've seen the same sailing on other we…",https://image.urlaubspiraten.de/720/image/upload/v1637234919/mediavault_images/AdobeStock_46557859_nraewa.jpg,2025-10-16T11:09:58Z,,"Pirates, check out this once-in-a-lifetime Antarctica cruise we've found departing next year.
You'll depart from the south of Chile on a luxury cruise ship for 15 nights, starting from £9,889. Yes, … [+455 chars]",,en,'Antarctica'
7,https://www.upi.com/Top_News/World-News/2025/10/16/vatican-Catholic-abuse-reparations/8411760614480/,0,www.upi.com,"Vatican panel recommends financial, spiritual reparations for abuse victims",The Vatican's child protection advisory panel called for reparations to victims of clergy sexual abuse and sanctions on the abusers to help the victims heal.,https://media.zenfs.com/en/united_press_international_articles_356/92f2ebcab8f5cbd05372462243985569,2025-10-16T12:35:17Z,,"Oct. 16 (UPI) -- The Vatican's child protection advisory panel on Thursday called for reparations to victims of clergy sexual abuse and sanctions on the abusers to help the victims heal.
In addition… [+2040 chars]",,en,'Vatican'
8,https://www.pcgamer.com/games/strategy/final-fantasy-tactics-best-jobs/,0,www.pcgamer.com,"Every Final Fantasy Tactics job, rated","We grade the style, sass, shenanigans, and stoutness of Final Fantasy Tactics' 20 classes, and identify their best abilities.",https://cdn.mos.cms.futurecdn.net/wg7W2VCrPGGLYjb6V9zcFE-2560-80.jpg,2025-10-16T14:39:07Z,,"Do you know your Squires from your Mystics? Final Fantasy Tactics
 has finally made a home on PC, and its entire stable of jobs have come with it. While strategy RPG fans have been eating good for t… [+19203 chars]",,en,'Vatican City'
9,https://www.vox.com/climate/464782/peat-hudson-bay-peatlands-renewable-energy-critical-minerals-carbon-sink,0,www.vox.com,The humble plant that could save the world — or destroy it,"The largest herds of caribou in the world make their homes here. Polar bears give birth to cubs in dens dug into this soil, some of them more than 200 years old. And birds like the Arctic tern fly north every summer, some from as far south as Antarctica, to b…",https://platform.vox.com/wp-content/uploads/sites/2/2025/10/The-Water-Brothers-Wildlands-League.jpg?quality=90&strip=all&crop=0%2C10.732984293194%2C100%2C78.534031413613&w=1200,2025-10-16T14:53:22Z,,"The Hudson Bay peatlands are a haven for biodiversity and a powerful carbon sink. | ﻿The Water Brothers & Wildlands League


The largest herds of caribou in the world make their homes here. Polar be… [+12894 chars]",,en,'Antarctica'
